2/19/21,96.379997,98.5,96.379997,98.300003,94.58535,1145234
2/22/21,98.5,98.5,95,95.480003,91.871918,1275454
2/23/21,96,96,94.410004,95.559998,91.948883,1372149
2/24/21,95.980003,96.059998,94.529999,94.989998,91.400429,1442290
2/25/21,96.040001,96.610001,94.269997,94.720001,91.140633,1347045
2/26/21,94.339996,96.800003,94.339996,94.769997,91.188744,1948467
3/1/21,94.57,96.910004,94.440002,95.559998,91.948883,897038
3/2/21,95.349998,97,95.349998,96.790001,93.132416,752733
3/3/21,97,97.800003,94.75,97.050003,93.382584,888543
3/4/21,97.099998,99.989998,97.089996,98.470001,94.748924,1676904
3/5/21,98.900002,100.480003,98.809998,99.199997,95.451332,1021802
3/8/21,99.599998,103,98.519997,101.349998,97.520088,1410338
3/9/21,101.519997,103.169998,99.989998,101,97.183311,1323129
3/10/21,101.620003,103,101.32,102.769997,98.886429,1186912
3/11/21,102.629997,102.629997,100.269997,100.660004,96.856171,1333989
3/12/21,100.800003,100.940002,99.610001,100.269997,96.480896,787902
3/16/21,102,103.290001,100.419998,101.949997,98.097412,2219467
3/17/21,102.139999,103,101.059998,101.660004,97.818382,1780871
3/18/21,102.209999,103.470001,101.5,102.040001,98.184021,1297844
3/19/21,101.459999,103.5,101.43,102.580002,98.703613,3971063
3/22/21,102.949997,102.949997,101.900002,102.349998,98.4823,679488
3/23/21,103,103,101.029999,102.260002,98.395706,1547113
3/24/21,102.230003,102.239998,99.900002,101.730003,97.885735,1044364
3/25/21,101.669998,101.720001,99.919998,100.459999,96.663727,1275344
3/26/21,100.800003,102.779999,100.650002,101.629997,97.789505,1083789
3/29/21,102.410004,105.349998,102.029999,104.739998,100.781982,1615751
3/30/21,104.449997,104.839996,102.779999,103.900002,99.973732,1049299
3/31/21,103.599998,105.410004,100.43,100.849998,97.038986,1902635
4/5/21,101.5,103.730003,100.860001,103.059998,99.165466,830002
4/6/21,103.059998,103.720001,101.809998,103.629997,99.713928,1560525
4/7/21,102.860001,105.959999,102.199997,103.290001,99.38678,1188517
4/8/21,103.629997,105.489998,102.5,104.599998,100.64727,1833459
4/9/21,105.099998,105.099998,103.730003,104.580002,100.628029,1739197
4/12/21,104.32,105.5,103.769997,104.800003,100.839722,736605
4/13/21,104.370003,105.400002,104.32,104.949997,100.984047,1015042
4/14/21,105.400002,105.400002,103.489998,104.279999,100.339371,980116
4/15/21,104.110001,105.199997,103.809998,104.050003,100.118065,1544276
4/16/21,103.949997,105.5,102.910004,104.18,100.243149,1374701
4/19/21,104.139999,105.57,104.139999,104.540001,100.589546,1946480
4/20/21,104.620003,109,104.610001,108.709999,104.601967,2239787
4/21/21,108.730003,112.199997,108.730003,110.989998,106.795807,1935825
4/22/21,111.889999,113.769997,110.440002,113.059998,108.787575,1218529
4/23/21,113.059998,114.230003,110.940002,111.610001,110.259552,2523878
4/26/21,111.620003,112.93,109.980003,110.449997,109.113586,1293130
4/27/21,111.169998,112.5,109.559998,111.099998,109.755722,2290784
4/28/21,111.080002,112.050003,110.199997,110.75,109.409958,1574006
4/29/21,111.599998,111.599998,109.75,110.120003,108.787582,1421603
4/30/21,110.080002,110.900002,108.260002,108.459999,107.147667,1447125
5/3/21,108.459999,110.32,108.459999,109.540001,108.2146,1305400
5/4/21,109.629997,110.300003,107.639999,109.239998,107.918228,1320851
5/5/21,109.470001,109.940002,108.699997,108.949997,107.631737,896442
5/6/21,110,111.580002,109.199997,109.910004,108.580124,3000040
5/7/21,110.120003,112.470001,108.010002,108.93,107.611984,1756085
5/10/21,108.919998,110,107.550003,109.480003,108.155327,2296690
5/11/21,109.029999,109.580002,108.5,109.120003,107.799683,1938390
5/12/21,110,110,106.5,107.839996,106.535164,1699061
5/13/21,108.43,109.93,107.739998,108.470001,107.157547,1654344
5/14/21,108.370003,109.599998,108.089996,108.870003,107.552711,861165
5/17/21,108.989998,108.989998,107.370003,107.839996,106.535164,1037659
5/18/21,108.459999,108.459999,106.760002,107.900002,106.594444,4105784
5/19/21,107.919998,109.68,107.129997,107.989998,106.68335,1247096
5/20/21,109.339996,109.599998,107.720001,108.650002,107.335373,1310108
5/21/21,109.519997,110.529999,108.379997,109.010002,107.691017,2283488
5/24/21,109.540001,110.440002,108.330002,108.93,107.611984,738484
5/25/21,109.18,109.989998,107.809998,109.330002,108.007141,2134320
5/26/21,109.660004,110.910004,108.620003,108.919998,107.602104,1798113
5/27/21,109.489998,110,105.239998,106.599998,105.310173,6731642
5/28/21,107.169998,111.300003,105,110.949997,109.607536,2365028
5/31/21,110.949997,114.989998,110.839996,113.040001,111.672256,849615
6/1/21,113.349998,113.400002,110.660004,111.139999,109.795242,1922862
6/2/21,112,112.980003,110.470001,110.82,109.479111,1343737
6/3/21,111.099998,112.5,110.669998,111.989998,110.634956,1231266
6/4/21,113.099998,113.449997,111.029999,111.459999,110.111366,954335
6/7/21,112.790001,113.970001,111.959999,112.050003,110.694237,1629001
6/8/21,111.910004,112.209999,110.940002,111.25,109.903908,1046770
6/9/21,111.089996,112.75,110.82,111.519997,110.170639,2366113
6/10/21,111.900002,113.550003,111.470001,111.800003,110.447258,1494759
6/11/21,112.230003,113.010002,111.18,112.919998,111.553703,473135
6/14/21,112.82,113.080002,111.709999,111.919998,110.565804,715904
6/15/21,112.779999,113.489998,111.220001,112.5,111.138786,1018937
6/16/21,113.440002,113.440002,111.739998,113.040001,111.672256,1101240
6/17/21,113.650002,114.989998,113.300003,114.470001,113.084953,1767848
6/18/21,114.989998,115.300003,113,114.510002,113.124466,2004118
6/21/21,114.550003,114.550003,112.529999,114.339996,112.95652,927337
6/22/21,114.610001,115.389999,113.269997,114.849998,113.46035,1030350
6/23/21,114.389999,114.540001,112.599998,113.709999,112.334145,5590673
6/24/21,114.010002,114.089996,112.699997,113.400002,112.027901,1828303
6/25/21,112.860001,114.489998,112.699997,113.389999,112.018013,1907227
6/28/21,114.089996,114.839996,113.410004,114.610001,113.223259,796372
6/29/21,114.07,116.010002,114,115.669998,114.270432,1344197
6/30/21,115.900002,116.43,113.860001,115.620003,114.221039,1586855
7/1/21,115.980003,116.900002,114.830002,116.580002,115.169418,1467956
7/2/21,116.25,117.919998,116.150002,117.120003,115.702888,1423280
7/5/21,117.019997,117.169998,116.220001,116.620003,115.208939,119543
7/6/21,116.82,117.510002,115.019997,117.129997,115.712761,1246578
7/7/21,117.480003,117.959999,116.5,117.099998,115.683128,1689834
7/8/21,116.900002,118.5,116.900002,117.949997,116.522842,3721976
7/9/21,117.349998,117.959999,117.349998,117.800003,116.374657,2010073
7/12/21,118.449997,118.5,117.209999,117.980003,116.552483,2368499
7/13/21,118.440002,118.540001,117.559998,117.800003,116.374657,1533666
7/14/21,118.470001,118.5,116.809998,118.400002,116.9674,1383451
7/15/21,118.5,121.889999,118.5,121.110001,119.644608,1908995
7/16/21,119.019997,123.980003,119.019997,121.949997,120.474442,1381296
7/19/21,122.75,122.75,118.599998,119,117.560135,1398956
7/20/21,119.43,119.919998,117.599998,118.040001,116.611755,1315198
7/21/21,119.690002,122.440002,119.080002,120.959999,119.496422,2554237
7/22/21,121,121.889999,120,120.910004,119.447029,1389761
7/23/21,121.029999,122.989998,120.529999,121,119.535942,773578
7/26/21,121.199997,122.940002,120.220001,122.110001,120.632507,1194715
7/27/21,121.830002,123.300003,120.18,121.019997,119.555695,1321070
7/28/21,121.339996,121.589996,119.370003,120.82,119.358116,968239
7/29/21,120.989998,122.080002,120.790001,121.580002,120.108925,1889300
7/30/21,122.339996,122.389999,119.110001,120.459999,119.002472,2474370
8/2/21,120.559998,122.68,120.07,121.620003,120.148438,1090123
8/3/21,121.550003,122.300003,120.290001,121.970001,120.494202,1144987
8/4/21,122.139999,122.989998,121.779999,122.75,121.264763,717701
8/5/21,122.989998,122.989998,121.699997,122.089996,120.612747,1141376
8/6/21,121.360001,122.400002,121.220001,121.57,120.099045,863950
8/9/21,121.919998,122.300003,120,121,119.535942,663131
8/10/21,121.279999,122,121.089996,121.879997,120.405289,1367042
8/11/21,121.949997,122.889999,121.800003,122.139999,120.662148,1555741
8/12/21,122.040001,122.660004,121.900002,122.379997,120.899239,557683
8/13/21,122.879997,123.889999,122.519997,122.959999,121.472221,1472008
8/16/21,120.699997,124.940002,120.699997,124.690002,123.18129,1075239
8/17/21,124.949997,124.949997,123,123.449997,121.956291,1807288
8/18/21,123.550003,124.949997,123.360001,124.330002,122.825645,1362843
8/19/21,124.290001,124.519997,123.269997,124.269997,122.766373,910393
8/20/21,124.699997,125.900002,124.110001,125.309998,123.793785,1017420
8/23/21,125.199997,127.089996,125.199997,125.949997,124.426041,823624
8/24/21,125.849998,126.370003,124.300003,125.169998,123.655479,1116243
8/25/21,126,126.389999,124.970001,126.300003,124.771812,679573
8/26/21,126.400002,126.5,124.940002,126.169998,124.643379,2601154
8/27/21,126.839996,126.839996,125.75,126.230003,124.70266,1057554
8/30/21,126.129997,128.800003,125.279999,126.669998,125.137329,1105613
8/31/21,127.93,129.75,122.669998,129.369995,127.804657,5194141
9/1/21,129.800003,130,127.010002,127.779999,126.233902,1350614
9/2/21,127.68,127.68,124.400002,124.639999,123.131897,1820707
9/3/21,124.540001,125.519997,123.400002,123.760002,122.262543,1197240
9/6/21,123.860001,126.43,123.5,124.370003,122.865166,263711
9/7/21,123.739998,126.370003,123.709999,125.839996,124.317375,1325560
9/8/21,125.940002,126.559998,123.559998,123.970001,122.470001,1387332
9/9/21,122.910004,124.129997,121.410004,123.440002,123.440002,1175288
9/10/21,123.540001,126.339996,121.629997,121.959999,121.959999,869169
9/13/21,122.57,124.18,121.269997,122.839996,122.839996,1729104
9/14/21,123.550003,124.959999,122.809998,124.309998,124.309998,1048281
9/15/21,124.720001,125.050003,123.360001,124.25,124.25,737092
9/17/21,124.699997,125.5,123.010002,123.690002,123.690002,4562271
9/20/21,124.010002,125.5,123.699997,124.260002,124.260002,1599013
9/21/21,124.309998,125.739998,123.699997,124.839996,124.839996,1079309
9/22/21,124.940002,126.449997,124.790001,125.209999,125.209999,1012781
