21308.35156,23642.66016,21234.67578,22805.16211," 71,378,606,374.00 "
22806.79688,23238.60156,22399.8125,23137.96094," 40,387,896,275.00 "
23132.86523,24085.85547,22826.47266,23869.83203," 38,487,546,580.00 "
23861.76563,24209.66016,23147.71094,23477.29492," 37,844,228,422.00 "
23474.45508,24059.98242,22159.36719,22803.08203," 45,852,713,981.00 "
22794.03906,23789.90234,22430.60547,23783.0293," 44,171,632,681.00 "
23781.97461,24024.49023,22802.64648,23241.3457," 51,146,161,904.00 "
23240.20313,23768.33789,22777.59766,23735.94922," 41,080,759,713.00 "
23733.57031,24710.10156,23463.67383,24664.79102," 42,068,395,846.00 "
24677.01563,26718.07031,24522.68945,26437.03711," 48,332,647,295.00 "
26439.37305,28288.83984,25922.76953,26272.29492," 66,479,895,605.00 "
26280.82227,27389.11133,26207.64063,27084.80859," 49,056,742,893.00 "
27081.81055,27370.7207,25987.29883,27362.4375," 45,265,946,774.00 "
27360.08984,28937.74023,27360.08984,28840.95313," 51,287,442,704.00 "
28841.57422,29244.87695,28201.99219,29001.7207," 46,754,964,848.00 "
28994.00977,29600.62695,28803.58594,29374.15234," 40,730,301,359.00 "
29376.45508,33155.11719,29091.18164,32127.26758," 67,865,420,765.00 "
32129.4082,34608.55859,32052.31641,32782.02344," 78,665,235,202.00 "
32810.94922,33440.21875,28722.75586,31971.91406," 81,163,475,344.00 "
31977.04102,34437.58984,30221.1875,33992.42969," 67,547,324,782.00 "
34013.61328,36879.69922,33514.03516,36824.36328," 75,289,433,811.00 "
36833.875,40180.36719,36491.19141,39371.04297," 84,762,141,031.00 "
39381.76563,41946.73828,36838.63672,40797.60938," 88,107,519,480.00 "
40788.64063,41436.35156,38980.875,40254.54688," 61,984,162,837.00 "
40254.21875,41420.19141,35984.62891,38356.44141," 79,980,747,690.00 "
38346.53125,38346.53125,30549.59961,35566.65625," 123,320,567,399.00 "
35516.35938,36568.52734,32697.97656,33922.96094," 74,773,277,909.00 "
33915.12109,37599.96094,32584.66797,37316.35938," 69,364,315,979.00 "
37325.10938,39966.40625,36868.5625,39187.32813," 63,615,990,033.00 "
39156.70703,39577.71094,34659.58984,36825.36719," 67,760,757,881.00 "
36821.64844,37864.36719,35633.55469,36178.14063," 57,706,187,875.00 "
36163.64844,36722.35156,34069.32031,35791.27734," 52,359,854,336.00 "
35792.23828,37299.28516,34883.84375,36630.07422," 49,511,702,429.00 "
36642.23438,37755.89063,36069.80469,36069.80469," 57,244,195,486.00 "
36050.11328,36378.32813,33570.47656,35547.75," 66,834,573,161.00 "
35549.39844,35552.67969,30250.75,30825.69922," 75,643,067,688.00 "
30817.625,33811.85156,28953.37305,33005.76172," 77,207,272,511.00 "
32985.75781,33360.97656,31493.16016,32067.64258," 48,354,737,975.00 "
32064.37695,32944.00781,31106.68555,32289.37891," 48,643,830,599.00 "
32285.79883,34802.74219,32087.78711,32366.39258," 59,897,054,838.00 "
32358.61328,32794.55078,31030.26563,32569.84961," 60,255,421,470.00 "
32564.0293,32564.0293,29367.13867,30432.54688," 62,576,762,015.00 "
30441.04102,31891.30078,30023.20703,31649.60547," 78,948,162,368.00 "
34318.67188,38406.26172,32064.81445,34316.38672," 117,894,572,511.00 "
34295.93359,34834.70703,32940.1875,34269.52344," 65,141,828,798.00 "
34270.87891,34288.33203,32270.17578,33114.35938," 52,754,542,671.00 "
33114.57813,34638.21484,32384.22852,33537.17578," 61,400,400,660.00 "
33533.19922,35896.88281,33489.21875,35510.28906," 63,088,585,433.00 "
35510.82031,37480.1875,35443.98438,37472.08984," 61,166,818,159.00 "
37475.10547,38592.17578,36317.5,36926.06641," 68,838,074,392.00 "
36931.54688,38225.90625,36658.76172,38144.30859," 58,598,066,402.00 "
38138.38672,40846.54688,38138.38672,39266.01172," 71,326,033,653.00 "
39250.19141,39621.83594,37446.15234,38903.44141," 65,500,641,143.00 "
38886.82813,46203.92969,38076.32422,46196.46484," 101,467,222,687.00 "
46184.99219,48003.72266,45166.96094,46481.10547," 91,809,846,886.00 "
46469.76172,47145.56641,43881.15234,44918.18359," 87,301,089,896.00 "
44898.71094,48463.46875,44187.76172,47909.33203," 81,388,911,810.00 "
47877.03516,48745.73438,46424.97656,47504.85156," 76,555,041,196.00 "
47491.20313,48047.74609,46392.28125,47105.51563," 70,250,456,155.00 "
47114.50781,49487.64063,47114.50781,48717.28906," 71,248,675,228.00 "
48696.53516,48875.57031,46347.47656,47945.05859," 77,069,903,166.00 "
47944.45703,50341.10156,47201.30469,49199.87109," 77,049,582,886.00 "
49207.27734,52533.91406,49072.37891,52149.00781," 80,820,545,404.00 "
52140.97266,52474.10547,51015.76563,51679.79688," 52,054,723,579.00 "
51675.98047,56113.65234,50937.27734,55888.13281," 63,495,496,918.00 "
55887.33594,57505.22656,54626.55859,56099.51953," 68,145,460,026.00 "
56068.56641,58330.57031,55672.60938,57539.94531," 51,897,585,191.00 "
57532.73828,57533.39063,48967.56641,54207.32031," 92,052,420,332.00 "
54204.92969,54204.92969,45290.58984,48824.42578," 106,102,492,824.00 "
48835.08594,51290.13672,47213.5,49705.33203," 63,695,521,388.00 "
49709.08203,51948.96875,47093.85156,47093.85156," 54,506,565,949.00 "
47180.46484,48370.78516,44454.84375,46339.76172," 350,967,941,479.00 "
46344.77344,48253.26953,45269.02734,46188.45313," 45,910,946,382.00 "
46194.01563,46716.42969,43241.61719,45137.76953," 53,443,887,451.00 "
45159.50391,49784.01563,45115.09375,49631.24219," 53,891,300,112.00 "
49612.10547,50127.51172,47228.84375,48378.98828," 47,530,897,720.00 "
48415.81641,52535.13672,48274.32031,50538.24219," 53,220,811,975.00 "
50522.30469,51735.08984,47656.92969,48561.16797," 52,343,816,680.00 "
48527.03125,49396.42969,46542.51563,48927.30469," 48,625,928,883.00 "
48899.23047,49147.21875,47257.52734,48912.38281," 34,363,564,661.00 "
48918.67969,51384.36719,48918.67969,51206.69141," 43,137,459,378.00 "
51174.11719,52314.07031,49506.05469,52246.52344," 48,597,428,048.00 "
52272.96875,54824.11719,51981.83203,54824.11719," 50,912,227,385.00 "
54824.01172,57258.25391,53290.89063,56008.55078," 57,295,577,614.00 "
55963.17969,58091.0625,54484.59375,57805.12109," 56,772,343,595.00 "
57821.21875,57996.62109,55376.64844,57332.08984," 55,689,944,702.00 "
57343.37109,61683.86328,56217.97266,61243.08594," 60,669,829,814.00 "
61221.13281,61597.91797,59302.31641,59302.31641," 43,901,225,564.00 "
59267.42969,60540.99219,55393.16406,55907.19922," 66,419,369,890.00 "
55840.78516,56833.17969,53555.02734,56804.90234," 59,749,798,599.00 "
56825.82813,58969.81641,54528.62891,58870.89453," 60,258,313,191.00 "
58893.07813,60116.25,54253.57813,57858.92188," 55,746,041,000.00 "
57850.44141,59498.375,56643.70313,58346.65234," 49,063,873,786.00 "
58332.26172,60031.28516,58213.29688,58313.64453," 50,361,731,222.00 "
58309.91406,58767.89844,56005.61719,57523.42188," 51,943,414,539.00 "
57517.89063,58471.48047,54288.15625,54529.14453," 56,521,454,974.00 "
54511.66016,55985.44141,53470.69531,54738.94531," 56,435,023,914.00 "
54710.48828,57262.38281,52514.33203,52774.26563," 70,567,223,787.00 "
52726.74609,53392.38672,50856.57031,51704.16016," 67,999,812,841.00 "
51683.01172,55137.3125,51579.85547,55137.3125," 56,652,197,978.00 "
55137.56641,56568.21484,54242.91016,55973.51172," 47,266,542,233.00 "
55974.94141,56610.3125,55071.11328,55950.74609," 47,686,580,918.00 "
55947.89844,58342.09766,55139.33984,57750.19922," 57,625,587,027.00 "
57750.13281,59447.22266,57251.55078,58917.69141," 54,414,116,432.00 "
58930.27734,59930.02734,57726.41797,58918.83203," 65,520,826,225.00 "
58926.5625,59586.07031,58505.27734,59095.80859," 61,669,163,792.00 "
59098.87891,60267.1875,58869.28125,59384.3125," 58,727,860,620.00 "
59397.41016,60110.26953,57603.89063,57603.89063," 59,641,344,484.00 "
57604.83984,58913.74609,57168.67578,58758.55469," 50,749,662,970.00 "
58760.875,59891.29688,57694.82422,59057.87891," 60,706,272,115.00 "
59171.93359,59479.57813,57646.80859,58192.35938," 66,058,027,988.00 "
58186.50781,58731.14453,55604.02344,56048.9375," 75,645,303,584.00 "
56099.91406,58338.73828,55879.08594,58323.95313," 53,053,855,641.00 "
58326.5625,58937.04688,57807.86328,58245.00391," 46,655,208,546.00 "
58253.77734,61276.66406,58038.70703,59793.23438," 58,238,470,525.00 "
59846.23047,60790.55469,59289.79688,60204.96484," 46,280,252,580.00 "
60175.94531,61253.03516,59589.875,59893.45313," 51,828,688,519.00 "
59890.01953,63742.28516,59869.95703,63503.45703," 69,983,454,362.00 "
63523.75391,64863.09766,61554.79688,63109.69531," 77,451,779,687.00 "
63075.19531,63821.67188,62208.96484,63314.01172," 60,954,381,579.00 "
63258.50391,63594.72266,60222.53125,61572.78906," 84,293,007,468.00 "
61529.92188,62572.17578,60361.35156,60683.82031," 66,138,759,198.00 "
60701.88672,61057.45703,52829.53516,56216.18359," 97,468,872,758.00 "
56191.58594,57520.05469,54368.59375,55724.26563," 65,344,865,159.00 "
55681.79297,57062.14844,53448.04688,56473.03125," 67,849,323,955.00 "
56471.12891,56757.97266,53695.46875,53906.08984," 54,926,612,466.00 "
53857.10547,55410.23047,50583.8125,51762.27344," 74,798,630,778.00 "
51739.80859,52120.79297,47714.66406,51093.65234," 86,668,667,320.00 "
51143.22656,51167.5625,48805.28516,50050.86719," 49,014,494,781.00 "
50052.83203,50506.01953,47159.48438,49004.25391," 46,117,114,240.00 "
49077.79297,54288.00391,48852.79688,54021.75391," 58,284,039,825.00 "
54030.30469,55416.96484,53319.1875,55033.11719," 49,448,222,757.00 "
55036.63672,56227.20703,53887.91797,54824.70313," 48,000,572,955.00 "
54858.08984,55115.84375,52418.02734,53555.10938," 46,088,929,780.00 "
53568.66406,57900.71875,53129.60156,57750.17578," 52,395,931,985.00 "
57714.66406,58448.33984,57052.27344,57828.05078," 42,836,427,360.00 "
57825.86328,57902.59375,56141.90625,56631.07813," 38,177,405,335.00 "
56620.27344,58973.30859,56590.87109,57200.29297," 51,713,139,031.00 "
57214.17969,57214.17969,53191.42578,53333.53906," 68,564,706,967.00 "
53252.16406,57911.36328,52969.05469,57424.00781," 69,241,316,747.00 "
57441.30859,58363.31641,55382.50781,56396.51563," 69,523,285,106.00 "
56413.95313,58606.63281,55321.84766,57356.40234," 68,434,023,376.00 "
57352.76563,59464.61328,56975.21094,58803.77734," 65,382,980,634.00 "
58877.39063,59210.88281,56482.00391,58232.31641," 65,906,690,347.00 "
58250.87109,59519.35547,54071.45703,55859.79688," 71,776,546,298.00 "
55847.24219,56872.54297,54608.65234,56704.57422," 61,308,396,325.00 "
56714.53125,57939.36328,49150.53516,49150.53516," 75,215,403,907.00 "
49735.43359,51330.84375,46980.01953,49716.19141," 96,721,152,926.00 "
49682.98047,51438.11719,48868.57813,49880.53516," 55,737,497,453.00 "
49855.49609,50639.66406,46664.14063,46760.1875," 59,161,047,474.00 "
46716.63672,49720.04297,43963.35156,46456.05859," 64,047,871,555.00 "
46415.89844,46623.55859,42207.28906,43537.51172," 74,903,638,450.00 "
43488.05859,45812.45703,42367.83203,42909.40234," 56,187,365,084.00 "
42944.97656,43546.11719,30681.49609,37002.44141," 126,358,098,747.00 "
36753.66797,42462.98438,35050.61719,40782.73828," 88,281,943,359.00 "
40596.94922,42172.17188,33616.45313,37304.69141," 82,051,616,861.00 "
37371.03125,38831.05469,35383.68359,37536.63281," 57,377,273,240.00 "
